# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
71 1 248.748749 22.500000 0.62598377011535944 0.049377866067472923
71 2 248.748749 45.000000 0.62598377011535944 0.049377866067472923
71 3 248.748749 67.500000 0.62598377011535944 0.049377866067472923
72 0 252.252252 0.000000 0.62753310091892389 0.04974673507563053
72 1 252.252252 22.500000 0.62753310091892389 0.04974673507563053
72 2 252.252252 45.000000 0.62753310091892389 0.04974673507563053
72 3 252.252252 67.500000 0.62753310091892389 0.04974673507563053
73 0 255.755756 0.000000 0.62870562788271922 0.050217259807664658
73 1 255.755756 22.500000 0.62870562788271922 0.050217259807664658
73 2 255.755756 45.000000 0.62870562788271922 0.050217259807664658
73 3 255.755756 67.500000 0.62870562788271922 0.050217259807664658
74 0 259.259259 0.000000 0.62929758090711108 0.050708696487811566
74 1 259.259259 22.500000 0.62929758090711108 0.050708696487811566
74 2 259.259259 45.000000 0.62929758090711108 0.050708696487811566
74 3 259.259259 67.500000 0.62929758090711108 0.050708696487811566
75 0 262.762763 0.000000 0.6292048001317746 0.051136514349302525
75 1 262.762763 22.500000 0.6292048001317746 0.051136514349302525
75 2 262.762763 45.000000 0.6292048001317746 0.051136514349302525
75 3 262.762763 67.500000 0.6292048001317746 0.051136514349302525
76 0 266.266266 0.000000 0.62844144850041161 0.05142693117374933
76 1 266.266266 22.500000 0.62844144850041161 0.05142693117374933
76 2 266.266266 45.000000 0.62844144850041161 0.05142693117374933
76 3 266.266266 67.500000 0.62844144850041161 0.05142693117374933
77 0 269.769770 0.000000 0.62713799483860977 0.051529633910382247
77 1 269.769770 22.500000 0.62713799483860977 0.051529633910382247
77 2 269.769770 45.000000 0.62713799483860977 0.051529633910382247
77 3 269.769770 67.500000 0.62713799483860977 0.051529633910382247
78 0 273.273273 0.000000 0.62551866899800357 0.051426491933372197
78 1 273.273273 22.500000 0.62551866899800357 0.051426491933372197
78 2 273.273273 45.000000 0.62551866899800357 0.051426491933372197
78 3 273.273273 67.500000 0.62551866899800357 0.051426491933372197
79 0 276.776777 0.000000 0.62386244964097481 0.051134754524050613
79 1 276.776777 22.500000 0.62386244964097481 0.051134754524050613
79 2 276.776777 45.000000 0.62386244964097481 0.051134754524050613
79 3 276.776777 67.500000 0.62386244964097481 0.051134754524050613
80 0 280.280280 0.000000 0.62245466596951415 0.050704169228605128
80 1 280.280280 22.500000 0.62245466596951415 0.050704169228605128
80 2 280.280280 45.000000 0.62245466596951415 0.050704169228605128
80 3 280.280280 67.500000 0.62245466596951415 0.050704169228605128
81 0 283.783784 0.000000 0.62153783863268308 0.050208501964396288
81 1 283.783784 22.500000 0.62153783863268308 0.050208501964396288
81 2 283.783784 45.000000 0.62153783863268308 0.050208501964396288
81 3 283.783784 67.500000 0.62153783863268308 0.050208501964396288
82 0 287.287287 0.000000 0.62127024067406877 0.049732903815823806
82 1 287.287287 22.500000 0.62127024067406877 0.049732903815823806
82 2 287.287287 45.000000 0.62127024067406877 0.049732903815823806
82 3 287.287287 67.500000 0.62127024067406877 0.049732903815823806
83 0 290.790791 0.000000 0.62169904221119154 0.049359287405197606
83 1 290.790791 22.500000 0.62169904221119154 0.049359287405197606
83 2 290.790791 45.000000 0.62169904221119154 0.049359287405197606
83 3 290.790791 67.500000 0.62169904221119154 0.049359287405197606
84 0 294.294294 0.000000 0.62275229108130659 0.049152223485204122
84 1 294.294294 22.500000 0.62275229108130659 0.049152223485204122
84 2 294.294294 45.000000 0.62275229108130659 0.049152223485204122
84 3 294.294294 67.500000 0.62275229108130659 0.049152223485204122
