# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
28 3 98.098098 67.500000 0.62814544894313606 0.068404934187179439
29 0 101.601602 0.000000 0.62920910840211752 0.069096781391844775
29 1 101.601602 22.500000 0.62920910840211752 0.069096781391844775
29 2 101.601602 45.000000 0.62920910840211752 0.069096781391844775
29 3 101.601602 67.500000 0.62920910840211752 0.069096781391844775
30 0 105.105105 0.000000 0.62960449649845751 0.069880348867916275
30 1 105.105105 22.500000 0.62960449649845751 0.069880348867916275
30 2 105.105105 45.000000 0.62960449649845751 0.069880348867916275
30 3 105.105105 67.500000 0.62960449649845751 0.069880348867916275
31 0 108.608609 0.000000 0.6292622327685129 0.070620918173356917
31 1 108.608609 22.500000 0.6292622327685129 0.070620918173356917
31 2 108.608609 45.000000 0.6292622327685129 0.070620918173356917
31 3 108.608609 67.500000 0.6292622327685129 0.070620918173356917
32 0 112.112112 0.000000 0.62824040169134465 0.071191013606148768
32 1 112.112112 22.500000 0.62824040169134465 0.071191013606148768
32 2 112.112112 45.000000 0.62824040169134465 0.071191013606148768
32 3 112.112112 67.500000 0.62824040169134465 0.071191013606148768
33 0 115.615616 0.000000 0.62671458555573534 0.071492339164288973
33 1 115.615616 22.500000 0.62671458555573534 0.071492339164288973
33 2 115.615616 45.000000 0.62671458555573534 0.071492339164288973
33 3 115.615616 67.500000 0.62671458555573534 0.071492339164288973
34 0 119.119119 0.000000 0.62494737861092509 0.071472722244634829
34 1 119.119119 22.500000 0.62494737861092509 0.071472722244634829
34 2 119.119119 45.000000 0.62494737861092509 0.071472722244634829
34 3 119.119119 67.500000 0.62494737861092509 0.071472722244634829
35 0 122.622623 0.000000 0.62324288657650118 0.071135144205794296
35 1 122.622623 22.500000 0.62324288657650118 0.071135144205794296
35 2 122.622623 45.000000 0.62324288657650118 0.071135144205794296
35 3 122.622623 67.500000 0.62324288657650118 0.071135144205794296
36 0 126.126126 0.000000 0.62189430410997271 0.070537295180456885
36 1 126.126126 22.500000 0.62189430410997271 0.070537295180456885
36 2 126.126126 45.000000 0.62189430410997271 0.070537295180456885
36 3 126.126126 67.500000 0.62189430410997271 0.070537295180456885
37 0 129.629630 0.000000 0.62113367467951675 0.069781718086930469
37 1 129.629630 22.500000 0.62113367467951675 0.069781718086930469
37 2 129.629630 45.000000 0.62113367467951675 0.069781718086930469
37 3 129.629630 67.500000 0.62113367467951675 0.069781718086930469
38 0 133.133133 0.000000 0.62109232171768958 0.068998225178204739
38 1 133.133133 22.500000 0.62109232171768958 0.068998225178204739
38 2 133.133133 45.000000 0.62109232171768958 0.068998225178204739
38 3 133.133133 67.500000 0.62109232171768958 0.068998225178204739
39 0 136.636637 0.000000 0.62177846779540713 0.068321601435654425
39 1 136.636637 22.500000 0.62177846779540713 0.068321601435654425
39 2 136.636637 45.000000 0.62177846779540713 0.068321601435654425
39 3 136.636637 67.500000 0.62177846779540713 0.068321601435654425
40 0 140.140140 0.000000 0.62307566586451246 0.067868423480712606
40 1 140.140140 22.500000 0.62307566586451246 0.067868423480712606
40 2 140.140140 45.000000 0.62307566586451246 0.067868423480712606
40 3 140.140140 67.500000 0.62307566586451246 0.067868423480712606
41 0 143.643644 0.000000 0.6247623143119021 0.067716979772672187
41 1 143.643644 22.500000 0.6247623143119021 0.067716979772672187
41 2 143.643644 45.000000 0.6247623143119021 0.067716979772672187
41 3 143.643644 67.500000 0.6247623143119021 0.067716979772672187
42 0 147.147147 0.000000 0.62654914503199666 0.06789374982048034
42 1 147.147147 22.500000 0.62654914503199666 0.06789374982048034
42 2 147.147147 45.000000 0.62654914503199666 0.06789374982048034
42 3 147.147147 67.500000 0.62654914503199666 0.06789374982048034
43 0 150.650651 0.000000 0.62812858119598103 0.06836877683789537
43 1 150.650651 22.500000 0.62812858119598103 0.06836877683789537
43 2 150.650651 45.000000 0.62812858119598103 0.06836877683789537
43 3 150.650651 67.500000 0.62812858119598103 0.06836877683789537
44 0 154.154154 0.000000 0.62922770427598562 0.069060742039527792
44 1 154.154154 22.500000 0.62922770427598562 0.069060742039527792
44 2 154.154154 45.000000 0.62922770427598562 0.069060742039527792
44 3 154.154154 67.500000 0.62922770427598562 0.069060742039527792
45 0 157.657658 0.000000 0.62965568875309763 0.069850881462769326
45 1 157.657658 22.500000 0.62965568875309763 0.069850881462769326
45 2 157.657658 45.000000 0.62965568875309763 0.069850881462769326
45 3 157.657658 67.500000 0.62965568875309763 0.069850881462769326
